problem,family,n,group,algorithm,temperature,temp_str,train_set,seed,edges,n_selected,f1,time,train_sp,test_sp,test1_sp,test2_sp,train_ll,test_ll,test1_ll,test2_ll,train_kl,test_kl,test1_kl,test2_kl,ll_s0,kl_s0,sp_s0,ll_s1,kl_s1,sp_s1,ll_s2,kl_s2,sp_s2
MaxClique_125,MaxClique,125,large,dt,1.0,1.0,0,1,445.0,800.0,0.10421166,1039.7262,0.90785762,0.268441015,0.78747804,-0.25059601,-74.49404,-44.7939735,-45.840453,-43.747494,22.982467,6.1332156,6.9164669,5.3499643,-74.49404,22.982467,0.90785762,-45.840453,6.9164669,0.78747804,-43.747494,5.3499643,-0.25059601
MaxClique_125,MaxClique,125,large,dt,10.0,10,0,1,476.0,800.0,0.10996102,1122.2943,0.85693314,0.282844755,0.79228273,-0.22659322,-73.842659,-46.092595,-47.091743,-45.093447,22.12068,5.9801188,7.1571252,4.8031124,-73.842659,22.12068,0.85693314,-47.091743,7.1571252,0.79228273,-45.093447,4.8031124,-0.22659322
MaxClique_125,MaxClique,125,large,fi_k2,0.1,0.1,0,1,565.0,800.0,0.13496281,19.305805,0.94344361,0.275020155,0.77749884,-0.22745853,-78.628848,-43.170413499999995,-44.257089,-42.083738,17.982582,7.6389978,6.3298188,8.9481768,-78.628848,17.982582,0.94344361,-44.257089,6.3298188,0.77749884,-42.083738,8.9481768,-0.22745853
MaxClique_125,MaxClique,125,large,fi_k2,1.0,1.0,0,1,238.0,800.0,0.056103319,2.0492666,0.97055743,0.27793965,0.78631818,-0.23043888,-76.982001,-46.9240485,-47.695424,-46.152673,21.6721,4.3574259,4.9900338,3.724818,-76.982001,21.6721,0.97055743,-47.695424,4.9900338,0.78631818,-46.152673,3.724818,-0.23043888
MaxClique_125,MaxClique,125,large,fi_k2,10.0,10,0,1,257.0,800.0,0.059279778,2.2070048,0.96026065,0.27831870000000003,0.78587834,-0.22924094,-76.817565,-47.907612,-48.720509,-47.094715,22.135419,4.5950749,5.5892732,3.6008766,-76.817565,22.135419,0.96026065,-48.720509,5.5892732,0.78587834,-47.094715,3.6008766,-0.22924094
MaxClique_125,MaxClique,125,large,k2,0.1,0.1,0,1,558.0,800.0,0.13375881,17.278805,0.9448525,0.281234055,0.75773039,-0.19526228,-79.361393,-43.644557000000006,-44.919634,-42.36948,17.403886,7.23034255,5.9124194,8.5482657,-79.361393,17.403886,0.9448525,-44.919634,5.9124194,0.75773039,-42.36948,8.5482657,-0.19526228
MaxClique_125,MaxClique,125,large,k2,1.0,1.0,0,1,226.0,800.0,0.051745723,1.7234604,0.97180531,0.27701549000000003,0.79022313,-0.23619215,-77.111671,-47.3991945,-48.121075,-46.677314,21.603431,4.3912768,5.0308118,3.7517418,-77.111671,21.603431,0.97180531,-48.121075,5.0308118,0.79022313,-46.677314,3.7517418,-0.23619215
MaxClique_125,MaxClique,125,large,k2,10.0,10,0,1,241.0,800.0,0.056079956,2.043453,0.96328854,0.280998415,0.7896264,-0.22762957,-76.917643,-48.689252499999995,-49.435975,-47.94253,21.604959,4.47261965,5.4445473,3.500692,-76.917643,21.604959,0.96328854,-49.435975,5.4445473,0.7896264,-47.94253,3.500692,-0.22762957
MaxClique_125,MaxClique,125,large,k2_ensemble,0.1,0.1,0,1,195.0,800.0,0.04889634,5.8819869,0.98501693,0.2766144,0.79669695,-0.24346815,-81.949709,-41.508764,-42.434647,-40.582881,18.613409,4.39839625,3.3471583,5.4496342,-81.949709,18.613409,0.98501693,-42.434647,3.3471583,0.79669695,-40.582881,5.4496342,-0.24346815
MaxClique_125,MaxClique,125,large,k2_ensemble,1.0,1.0,0,1,144.0,800.0,0.034613761,2.3423889,0.98170171,0.271110205,0.79389323,-0.25167282,-77.650848,-49.1757985,-49.765827,-48.58577,20.492394,3.6046884500000003,4.0969322,3.1124447,-77.650848,20.492394,0.98170171,-49.765827,4.0969322,0.79389323,-48.58577,3.1124447,-0.25167282
MaxClique_125,MaxClique,125,large,k2_ensemble,10.0,10,0,1,159.0,800.0,0.037349059,3.9688129,0.97720191,0.26846417,0.78910041,-0.25217207,-77.426324,-50.5770135,-51.135402,-50.018625,20.219539,3.9115143999999997,4.6695956,3.1534332,-77.426324,20.219539,0.97720191,-51.135402,4.6695956,0.78910041,-50.018625,3.1534332,-0.25217207
MaxClique_125,MaxClique,125,large,k2_mb,0.1,0.1,0,1,544.0,800.0,0.1316105,19.286321,0.94641345,0.276143505,0.75651985,-0.20423284,-79.550263,-43.6858515,-44.987121,-42.384582,18.035722,7.26651435,5.8476801,8.6853486,-79.550263,18.035722,0.94641345,-44.987121,5.8476801,0.75651985,-42.384582,8.6853486,-0.20423284
MaxClique_125,MaxClique,125,large,k2_mb,1.0,1.0,0,1,225.0,800.0,0.05147468,4.4442525,0.97204268,0.27709888,0.79064229,-0.23644453,-77.115337,-47.4193365,-48.136607,-46.702066,21.567602,4.37498905,5.0101207,3.7398574,-77.115337,21.567602,0.97204268,-48.136607,5.0101207,0.79064229,-46.702066,3.7398574,-0.23644453
MaxClique_125,MaxClique,125,large,k2_mb,10.0,10,0,1,238.0,800.0,0.055270101,4.7102594,0.96358282,0.28057443000000004,0.79068212,-0.22953326,-76.940664,-48.7834045,-49.511502,-48.055307,21.484273,4.42774535,5.3795983,3.4758924,-76.940664,21.484273,0.96358282,-49.511502,5.3795983,0.79068212,-48.055307,3.4758924,-0.22953326
MaxClique_125,MaxClique,125,large,k2_mi,0.1,0.1,0,1,548.0,800.0,0.13207296,39.727029,0.94993505,0.278866945,0.76839667,-0.21066278,-79.931608,-42.9575035,-44.272279,-41.642728,18.708559,7.1377297,5.9804978,8.2949616,-79.931608,18.708559,0.94993505,-44.272279,5.9804978,0.76839667,-41.642728,8.2949616,-0.21066278
MaxClique_125,MaxClique,125,large,k2_mi,1.0,1.0,0,1,230.0,800.0,0.053663284,4.8977413,0.97101034,0.272370185,0.78604485,-0.24130448,-77.056729,-47.185195,-47.863936,-46.506454,21.848044,4.5113216000000005,5.1090362,3.913607,-77.056729,21.848044,0.97101034,-47.863936,5.1090362,0.78604485,-46.506454,3.913607,-0.24130448
MaxClique_125,MaxClique,125,large,k2_mi,10.0,10,0,1,248.0,800.0,0.057966995,5.5846689,0.96221626,0.268871585,0.78307749,-0.24533432,-76.835213,-48.254675,-48.930971,-47.578379,21.108266,4.7318565,5.6289742,3.8347388,-76.835213,21.108266,0.96221626,-48.930971,5.6289742,0.78307749,-47.578379,3.8347388,-0.24533432
MaxClique_125,MaxClique,125,large,k2_plus,0.1,0.1,0,1,436.0,800.0,0.10596026,64.00896,0.96799234,0.26280172,0.76934113,-0.24373769,-80.700353,-42.179967500000004,-43.12641,-41.233525,19.896883,7.1879516,5.3954672,8.980436,-80.700353,19.896883,0.96799234,-43.12641,5.3954672,0.76934113,-41.233525,8.980436,-0.24373769
MaxClique_125,MaxClique,125,large,k2_plus,1.0,1.0,0,1,247.0,800.0,0.05742025,22.298737,0.96959429,0.276257705,0.78587893,-0.23336352,-76.907932,-46.670649999999995,-47.410731,-45.930569,22.495238,4.7202589,5.3239297,4.1165881,-76.907932,22.495238,0.96959429,-47.410731,5.3239297,0.78587893,-45.930569,4.1165881,-0.23336352
MaxClique_125,MaxClique,125,large,k2_plus,10.0,10,0,1,264.0,800.0,0.061713021,21.893394,0.95944968,0.2727577,0.78621938,-0.24070398,-76.702983,-47.6279045,-48.379958,-46.875851,22.254044,5.00777965,5.9886554,4.0269039,-76.702983,22.254044,0.95944968,-48.379958,5.9886554,0.78621938,-46.875851,4.0269039,-0.24070398
MaxClique_125,MaxClique,125,large,k2_refine,0.1,0.1,0,1,436.0,800.0,0.10596026,63.212954,0.96799234,0.26280172,0.76934113,-0.24373769,-80.700353,-42.179967500000004,-43.12641,-41.233525,19.896883,7.1879516,5.3954672,8.980436,-80.700353,19.896883,0.96799234,-43.12641,5.3954672,0.76934113,-41.233525,8.980436,-0.24373769
MaxClique_125,MaxClique,125,large,k2_refine,1.0,1.0,0,1,247.0,800.0,0.05742025,21.590369,0.96959429,0.276257705,0.78587893,-0.23336352,-76.907932,-46.670649999999995,-47.410731,-45.930569,22.495238,4.7202589,5.3239297,4.1165881,-76.907932,22.495238,0.96959429,-47.410731,5.3239297,0.78587893,-45.930569,4.1165881,-0.23336352
MaxClique_125,MaxClique,125,large,k2_refine,10.0,10,0,1,264.0,800.0,0.061713021,21.468781,0.95944968,0.2727577,0.78621938,-0.24070398,-76.702983,-47.6279045,-48.379958,-46.875851,22.254044,5.00777965,5.9886554,4.0269039,-76.702983,22.254044,0.95944968,-48.379958,5.9886554,0.78621938,-46.875851,4.0269039,-0.24070398
MaxClique_125,MaxClique,125,large,pc,0.1,0.1,0,1,232.0,800.0,0.059207783,6.5939832,0.98500518,0.279970905,0.80127007,-0.24132826,-81.566012,-41.398802,-42.277757,-40.519847,17.666195,4.6040733,3.5179228,5.6902238,-81.566012,17.666195,0.98500518,-42.277757,3.5179228,0.80127007,-40.519847,5.6902238,-0.24132826
MaxClique_125,MaxClique,125,large,pc,1.0,1.0,0,1,179.0,800.0,0.043405209,6.9414108,0.97594093,0.26433123000000003,0.79323785,-0.26457539,-77.287568,-49.4551275,-49.989221,-48.921034,20.337693,3.8277846,4.2174367,3.4381325,-77.287568,20.337693,0.97594093,-49.989221,4.2174367,0.79323785,-48.921034,3.4381325,-0.26457539
MaxClique_125,MaxClique,125,large,pc,10.0,10,0,1,192.0,800.0,0.046680643,14.201272,0.9692504,0.264946985,0.78990066,-0.26000669,-76.907879,-51.001805000000004,-51.470244,-50.533366,19.606197,4.14589785,4.761411,3.5303847,-76.907879,19.606197,0.9692504,-51.470244,4.761411,0.78990066,-50.533366,3.5303847,-0.26000669
MaxClique_125,MaxClique,125,large,rfe_k2,0.1,0.1,0,1,568.0,800.0,0.13517461,46.303763,0.94296996,0.273701805,0.77657502,-0.22917141,-78.639761,-43.229446499999995,-44.304514,-42.154379,17.97918,7.70992345,6.3932602,9.0265867,-78.639761,17.97918,0.94296996,-44.304514,6.3932602,0.77657502,-42.154379,9.0265867,-0.22917141
MaxClique_125,MaxClique,125,large,rfe_k2,1.0,1.0,0,1,239.0,800.0,0.055817828,2.2000899,0.97093583,0.278398885,0.7880252,-0.23122743,-76.978404,-46.8777105,-47.66124,-46.094181,21.697867,4.35838185,4.9994217,3.717342,-76.978404,21.697867,0.97093583,-47.66124,4.9994217,0.7880252,-46.094181,3.717342,-0.23122743
MaxClique_125,MaxClique,125,large,rfe_k2,10.0,10,0,1,251.0,800.0,0.058220128,2.2333868,0.96100943,0.27688527,0.78693113,-0.23316059,-76.861904,-48.074526500000005,-48.857297,-47.291756,21.833437,4.53886395,5.5001626,3.5775653,-76.861904,21.833437,0.96100943,-48.857297,5.5001626,0.78693113,-47.291756,3.5775653,-0.23316059
MaxClique_125,MaxClique,125,large,sartre,0.1,0.1,0,1,0.0,800.0,0.0,0.2382164,0.9935466,0.26880574,0.80260238,-0.2649909,-82.960426,-43.151145,-43.779808,-42.522482,15.996014,3.1754006500000003,2.3081488,4.0426525,-82.960426,15.996014,0.9935466,-43.779808,2.3081488,0.80260238,-42.522482,4.0426525,-0.2649909
MaxClique_125,MaxClique,125,large,sartre,1.0,1.0,0,1,0.0,800.0,0.0,0.24263835,0.99350728,0.26361131,0.80087712,-0.2736545,-78.787105,-53.6543255,-53.999302,-53.309349,16.357727,2.17592195,2.4454778,1.9063661,-78.787105,16.357727,0.99350728,-53.999302,2.4454778,0.80087712,-53.309349,1.9063661,-0.2736545
MaxClique_125,MaxClique,125,large,sartre,10.0,10,0,1,0.0,800.0,0.0,0.73402715,0.99338243,0.262675055,0.79997359,-0.27462348,-78.656887,-56.019846,-56.320979,-55.718713,15.728816,2.0854068999999997,2.515039,1.6557748,-78.656887,15.728816,0.99338243,-56.320979,2.515039,0.79997359,-55.718713,1.6557748,-0.27462348
MaxClique_125,MaxClique,125,large,stable_hc,0.1,0.1,0,1,122.0,800.0,0.030769231,59.867596,0.98831838,0.27215124,0.7983527,-0.25405022,-82.16944,-42.004588999999996,-42.789207,-41.219971,18.138725,4.11691515,3.1527292,5.0811011,-82.16944,18.138725,0.98831838,-42.789207,3.1527292,0.7983527,-41.219971,5.0811011,-0.25405022
MaxClique_125,MaxClique,125,large,stable_hc,1.0,1.0,0,1,116.0,800.0,0.02881763,74.569928,0.98249312,0.267089825,0.79143823,-0.25725858,-77.778359,-49.617771000000005,-50.1721,-49.063442,19.962047,3.43162825,3.8768043,2.9864522,-77.778359,19.962047,0.98249312,-50.1721,3.8768043,0.79143823,-49.063442,2.9864522,-0.25725858
MaxClique_125,MaxClique,125,large,stable_hc,10.0,10,0,1,117.0,800.0,0.02740113,53.63562,0.97919267,0.271398745,0.79048367,-0.24768618,-77.672754,-51.233241500000005,-51.816853,-50.64963,19.577281,3.41797285,4.1470042,2.6889415,-77.672754,19.577281,0.97919267,-51.816853,4.1470042,0.79048367,-50.64963,2.6889415,-0.24768618
MaxClique_125,MaxClique,125,large,stable_pc,0.1,0.1,0,1,187.0,800.0,0.048111888,9.3487177,0.9865608,0.27854194,0.79979451,-0.24271063,-81.85994,-41.522726500000005,-42.40187,-40.643583,18.206678,4.28300895,3.3810874,5.1849305,-81.85994,18.206678,0.9865608,-42.40187,3.3810874,0.79979451,-40.643583,5.1849305,-0.24271063
MaxClique_125,MaxClique,125,large,stable_pc,1.0,1.0,0,1,107.0,800.0,0.025742574,13.599374,0.98402097,0.26342559,0.79051,-0.26365882,-77.887016,-50.5958945,-51.054475,-50.137314,18.895443,3.3060461,3.6482366,2.9638556,-77.887016,18.895443,0.98402097,-51.054475,3.6482366,0.79051,-50.137314,2.9638556,-0.26365882
MaxClique_125,MaxClique,125,large,stable_pc,10.0,10,0,1,118.0,800.0,0.029656828,48.959643,0.98039564,0.264572825,0.78966617,-0.26052052,-77.720494,-52.149781000000004,-52.612093,-51.687469,18.444769,3.424524,4.0538896,2.7951584,-77.720494,18.444769,0.98039564,-52.612093,4.0538896,0.78966617,-51.687469,2.7951584,-0.26052052
MaxClique_125,MaxClique,125,large,univ_bn,0.1,0.1,0,1,0.0,800.0,0.0,0.0011601448,0.9935466,0.26880574,0.80260238,-0.2649909,-82.960426,-43.151145,-43.779808,-42.522482,15.996014,3.1754006500000003,2.3081488,4.0426525,-82.960426,15.996014,0.9935466,-43.779808,2.3081488,0.80260238,-42.522482,4.0426525,-0.2649909
MaxClique_125,MaxClique,125,large,univ_bn,1.0,1.0,0,1,0.0,800.0,0.0,0.0011708736,0.99350728,0.26361131,0.80087712,-0.2736545,-78.787105,-53.6543255,-53.999302,-53.309349,16.357727,2.17592195,2.4454778,1.9063661,-78.787105,16.357727,0.99350728,-53.999302,2.4454778,0.80087712,-53.309349,1.9063661,-0.2736545
MaxClique_125,MaxClique,125,large,univ_bn,10.0,10,0,1,0.0,800.0,0.0,0.0011250973,0.99338243,0.262675055,0.79997359,-0.27462348,-78.656887,-56.019846,-56.320979,-55.718713,15.728816,2.0854068999999997,2.515039,1.6557748,-78.656887,15.728816,0.99338243,-56.320979,2.515039,0.79997359,-55.718713,1.6557748,-0.27462348
MaxClique_125,MaxClique,125,large,aic,0.1,0.1,1,1,111.0,800.0,0.030817077,6.2965865,0.8403796,0.40814315,0.98428089,-0.16799459,-35.074449,-78.79825349999999,-128.52458,-29.071927,9.1649798,28.051317500000003,44.686511,11.416124,-128.52458,44.686511,0.98428089,-35.074449,9.1649798,0.8403796,-29.071927,11.416124,-0.16799459
MaxClique_125,MaxClique,125,large,aic,1.0,1.0,1,1,92.0,800.0,0.023812899,1.8767924,0.81969986,0.395697175,0.98782639,-0.19643204,-33.749266,-71.395524,-113.34586,-29.445188,13.216449,37.8896619,65.974025,9.8052988,-113.34586,65.974025,0.98782639,-33.749266,13.216449,0.81969986,-29.445188,9.8052988,-0.19643204
MaxClique_125,MaxClique,125,large,aic,10.0,10,1,1,115.0,800.0,0.029386832,1.8143756,0.81671568,0.395473445,0.98570366,-0.19475677,-33.618853,-69.697811,-109.78083,-29.614792,14.243131,39.35054425,68.863293,9.8377955,-109.78083,68.863293,0.98570366,-33.618853,14.243131,0.81671568,-29.614792,9.8377955,-0.19475677
MaxClique_125,MaxClique,125,large,bic,0.1,0.1,1,1,24.0,800.0,0.0068699012,0.89048147,0.83051683,0.41072108,0.99125538,-0.16981322,-35.093293,-81.8085945,-134.96311,-28.654079,9.0983751,29.281304,47.870857,10.691751,-134.96311,47.870857,0.99125538,-35.093293,9.0983751,0.83051683,-28.654079,10.691751,-0.16981322
MaxClique_125,MaxClique,125,large,bic,1.0,1.0,1,1,19.0,800.0,0.0051561157,0.86449599,0.81885739,0.39438603,0.99234868,-0.20357662,-34.009857,-73.8606495,-118.30868,-29.412619,13.015873,39.65084845,69.938125,9.3635719,-118.30868,69.938125,0.99234868,-34.009857,13.015873,0.81885739,-29.412619,9.3635719,-0.20357662
MaxClique_125,MaxClique,125,large,bic,10.0,10,1,1,31.0,800.0,0.0077209036,0.94196057,0.8179704,0.392683065,0.99111935,-0.20575322,-33.918892,-72.147963,-114.63501,-29.660916,14.03851,41.0992422,72.891306,9.3071784,-114.63501,72.891306,0.99111935,-33.918892,14.03851,0.8179704,-29.660916,9.3071784,-0.20575322
MaxClique_125,MaxClique,125,large,binotears,0.1,0.1,1,1,0.0,800.0,0.0,0.061075449,0.82608256,0.40437424,0.9925103,-0.18376182,-35.073692,-82.5875855,-136.46676,-28.708411,9.0294668,29.968770499999998,49.214282,10.723259,-136.46676,49.214282,0.9925103,-35.073692,9.0294668,0.82608256,-28.708411,10.723259,-0.18376182
MaxClique_125,MaxClique,125,large,binotears,1.0,1.0,1,1,0.0,800.0,0.0,0.059809446,0.81941391,0.392387885,0.99331766,-0.20854189,-34.12,-74.3998945,-119.38042,-29.419369,13.014436,40.24357485,71.234568,9.2525817,-119.38042,71.234568,0.99331766,-34.12,13.014436,0.81941391,-29.419369,9.2525817,-0.20854189
MaxClique_125,MaxClique,125,large,binotears,10.0,10,1,1,0.0,800.0,0.0,0.064165354,0.81845578,0.39024315,0.99336462,-0.21287832,-34.091693,-72.969754,-116.24401,-29.695498,14.008618,41.6959893,74.277071,9.1149076,-116.24401,74.277071,0.99336462,-34.091693,14.008618,0.81845578,-29.695498,9.1149076,-0.21287832
MaxClique_125,MaxClique,125,large,bounded_tw,0.1,0.1,1,1,2.0,800.0,0.00057430007,1.0474238,0.82613938,0.405085805,0.99242129,-0.18224968,-35.076333,-82.518619,-136.34626,-28.690978,9.021001,29.9694125,49.22829,10.710535,-136.34626,49.22829,0.99242129,-35.076333,9.021001,0.82613938,-28.690978,10.710535,-0.18224968
MaxClique_125,MaxClique,125,large,bounded_tw,1.0,1.0,1,1,2.0,800.0,0.00057430007,1.0435243,0.81893251,0.39262054999999996,0.99328199,-0.20804089,-34.105499,-74.31174,-119.20403,-29.41945,13.017927,40.0764615,70.883691,9.269232,-119.20403,70.883691,0.99328199,-34.105499,13.017927,0.81893251,-29.41945,9.269232,-0.20804089
MaxClique_125,MaxClique,125,large,bounded_tw,10.0,10,1,1,2.0,800.0,0.00028715004,1.0503168,0.81811045,0.39041979000000004,0.99320766,-0.21236808,-34.070746,-72.91587100000001,-116.13625,-29.695492,14.007184,41.6634079,74.194073,9.1327428,-116.13625,74.194073,0.99320766,-34.070746,14.007184,0.81811045,-29.695492,9.1327428,-0.21236808
MaxClique_125,MaxClique,125,large,dmbbn,0.1,0.1,1,1,722.0,800.0,0.17957059,316.93616,0.85391712,0.39676387999999996,0.93301322,-0.13948546,-35.217287,-69.855121,-109.37847,-30.331772,8.6870048,25.2741395,37.934185,12.614094,-109.37847,37.934185,0.93301322,-35.217287,8.6870048,0.85391712,-30.331772,12.614094,-0.13948546
MaxClique_125,MaxClique,125,large,dmbbn,1.0,1.0,1,1,738.0,800.0,0.17608103,153.18903,0.79821708,0.38448101999999995,0.91757406,-0.14861202,-32.055594,-64.6097695,-99.379959,-29.83958,12.520248,30.767988499999998,50.647102,10.888875,-99.379959,50.647102,0.91757406,-32.055594,12.520248,0.79821708,-29.83958,10.888875,-0.14861202
MaxClique_125,MaxClique,125,large,dmbbn,10.0,10,1,1,833.0,800.0,0.1944587,270.13183,0.78484863,0.37649614,0.90494896,-0.15195668,-31.772577,-63.333579,-96.757862,-29.909296,13.285064,31.591663,52.249082,10.934244,-96.757862,52.249082,0.90494896,-31.772577,13.285064,0.78484863,-29.909296,10.934244,-0.15195668
MaxClique_125,MaxClique,125,large,dt,0.1,0.1,1,1,94.0,800.0,0.026356809,32.147413,0.83855754,0.40947932,0.98869929,-0.16974065,-35.169182,-81.5448575,-133.90708,-29.182635,9.1097988,28.6759125,46.132734,11.219091,-133.90708,46.132734,0.98869929,-35.169182,9.1097988,0.83855754,-29.182635,11.219091,-0.16974065
MaxClique_125,MaxClique,125,large,dt,1.0,1.0,1,1,46.0,800.0,0.012269939,12.182436,0.81923241,0.39743850000000003,0.99111452,-0.19623752,-33.887362,-73.3941365,-117.43461,-29.353663,13.074846,39.53920055,69.654518,9.4238831,-117.43461,69.654518,0.99111452,-33.887362,13.074846,0.81923241,-29.353663,9.4238831,-0.19623752
MaxClique_125,MaxClique,125,large,dt,10.0,10,1,1,77.0,800.0,0.020454545,68.001562,0.81767277,0.39510324999999996,0.98837426,-0.19816776,-33.718221,-71.641461,-113.65251,-29.630412,14.053869,40.64911295,71.713763,9.5844629,-113.65251,71.713763,0.98837426,-33.718221,14.053869,0.81767277,-29.630412,9.5844629,-0.19816776
MaxClique_125,MaxClique,125,large,fi_k2,0.1,0.1,1,1,381.0,800.0,0.098856209,8.7216871,0.8513397,0.41590462,0.95228061,-0.12047137,-35.283095,-75.452113,-121.22581,-29.678416,8.5663461,26.237292,40.690382,11.784202,-121.22581,40.690382,0.95228061,-35.283095,8.5663461,0.8513397,-29.678416,11.784202,-0.12047137
MaxClique_125,MaxClique,125,large,fi_k2,1.0,1.0,1,1,261.0,800.0,0.067552602,4.1037607,0.8153393,0.39846731,0.97101487,-0.17408025,-33.151891,-69.70118,-109.7893,-29.61306,13.03045,36.8273385,63.452972,10.201705,-109.7893,63.452972,0.97101487,-33.151891,13.03045,0.8153393,-29.61306,10.201705,-0.17408025
MaxClique_125,MaxClique,125,large,fi_k2,10.0,10,1,1,332.0,800.0,0.083344757,6.5172195,0.80788919,0.39173046,0.95682333,-0.17336241,-32.832968,-68.7435395,-107.74885,-29.738229,13.789122,37.3760115,64.591849,10.160174,-107.74885,64.591849,0.95682333,-32.832968,13.789122,0.80788919,-29.738229,10.160174,-0.17336241
MaxClique_125,MaxClique,125,large,k2,0.1,0.1,1,1,402.0,800.0,0.10590631,8.1784599,0.84577345,0.412207985,0.94912467,-0.1247087,-35.236451,-74.507182,-119.23731,-29.777054,8.5901695,26.9025965,41.91499,11.890203,-119.23731,41.91499,0.94912467,-35.236451,8.5901695,0.84577345,-29.777054,11.890203,-0.1247087
MaxClique_125,MaxClique,125,large,k2,1.0,1.0,1,1,308.0,800.0,0.078118553,4.9522746,0.81494094,0.40044314999999997,0.9675058,-0.1666195,-33.00387,-69.5740615,-109.59942,-29.548703,12.943155,37.061302500000004,63.862737,10.259868,-109.59942,63.862737,0.9675058,-33.00387,12.943155,0.81494094,-29.548703,10.259868,-0.1666195
MaxClique_125,MaxClique,125,large,k2,10.0,10,1,1,392.0,800.0,0.096532971,8.2661138,0.80726494,0.393232405,0.9546823,-0.16821749,-32.581444,-69.0228785,-108.33884,-29.706917,13.479023,37.9359805,65.729304,10.142657,-108.33884,65.729304,0.9546823,-32.581444,13.479023,0.80726494,-29.706917,10.142657,-0.16821749
MaxClique_125,MaxClique,125,large,k2_ensemble,0.1,0.1,1,1,280.0,800.0,0.074278614,7.483295,0.84178738,0.41684643,0.96891926,-0.1352264,-35.264276,-75.037103,-120.78846,-29.285746,8.9485229,27.435316999999998,43.400285,11.470349,-120.78846,43.400285,0.96891926,-35.264276,8.9485229,0.84178738,-29.285746,11.470349,-0.1352264
